NAME	Ex1	Ex2	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
SNHG7	1	1	1	1	1	1	1	1	1	25.612720143951	1	1	1	1	1	1	1	1
SNN	36.3964196848693	1	108.97992485664	17.3429631765988	19.9779159473145	1	34.9898285554549	1	1	34.8108735693818	1	1	1	1	1	1	1	1
SNRK	1	1	30.292094012466	31.7927458259977	37.1098164443983	1	1	99.5022611500378	100.296376311465	40.6433991915159	42.9489969632378	1	1	152.448456685967	1	1	1	93.021010446191
SNRPB2	1	1	35.7997488031194	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SNRPD3	1	1	38.5830640394652	24.7270279378937	1	1	1	1	1	47.0630243404525	1	42.9070261735744	1	1	1	1	1	1
SNRPN	57.7647725355499	79.9049982948729	45.3799565232784	77.9786434625614	80.2208505570394	111.232235808703	139.738255287391	368.937385624993	268.74164462253	252.484091915945	477.517978056769	338.947918069334	1	72.3635179473928	1	1	1	1
SNTA1	1	1	16.6556335537159	1	1	1	1	1	1	1	1	1	1	1	179.997754542328	1	1	1
SNTB1	1	1	1	1	1	1	120.574109419333	1	1	1	1	1	1	433.09002048749	1	1	1	1
SNTB2	114.109166804021	21.526053855652	37.0158111506494	46.1721726366348	62.1720865038882	35.3890703716719	40.3523684212858	1	1	40.3786461866762	1	1	426.495892272599	1	1	1	1	1
SNW1	1	1	27.5806736614349	32.7683316801982	1	1	1	55.7563069589071	1	25.2041040596176	1	1	1	104.644261972414	1	1	1	1
SNX2	1	1	1	1	1	1	1	1	1	48.5888949081135	1	1	1	1	1	1	1	1
SNX22	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	263.366311548768	1
SNX24	1	49.046156694437	23.357514538543	36.18197478569	1	1	1	1	1	27.8412029308873	1	1	176.430054092156	1	1	1	1	1
SNX29	58.2012539060697	1	48.442052163902	26.5315076225815	33.672425248099	25.0014989695418	1	45.7141328925429	35.3240362352831	41.4642131785955	38.2079224509413	1	1	49.4270311893085	87.810894089213	174.158023982001	1	371.926707192037
SNX30	1	1	29.020541818034	28.2264332145819	1	1	41.1318743919917	1	1	1	1	1	1	1	1	105.957336280015	1	1
SNX6	1	1	18.6077476030101	37.1904072495701	36.2505552668971	1	1	1	1	1	1	1	1	1	1	1	1	192.194789853481
SNX7	1	1	1	1	1	1	1	1	1	32.2950491746977	1	1	1	1	1	1	1	1
SOCS5	1	32.5778755388442	50.7087220668209	31.0292943749211	1	1	1	51.5385608941427	1	58.2256296390775	43.6903411930317	38.1808517285135	1	1	1	1	1	1
SOCS6	1	1	1	1	1	1	1	1	1	1	1	1	1	95.9994919078578	1	1	1	163.380406118905
SOHLH1	37.3965151783381	1	38.3777165887469	29.9839282976605	59.2370302361179	105.210134469687	1	1	1	1	1	1	1	1	1	1	1	1
SORBS2	775.936685208106	478.490200237228	283.26700762123	452.447238104011	335.57353869426	867.812332896537	3286.96906277424	182.323570889527	222.045006351878	352.670614032588	255.490111027549	414.342075158924	340.613746221388	799.235870973205	126.514681168291	161.556844085315	268.693055014945	297.283621855618
SORCS2	51.8546103448954	1	30.4507747455289	39.7409837422394	62.0496711782335	89.3423597949038	1	1	1	1	1	1	1	1	204.878207780085	108.098622295368	1	1
SOX10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	93.3579229108701	122.215111394748	1
SOX13	1	1	1	1	1	1	1	1	1	30.7774378107498	1	1	1	1	1	1	59.8096530985848	1
SOX2.OT	93.2558152664535	108.088095772884	67.2500512583825	97.2476835484032	114.512835767361	147.302711149694	46.5492718219499	1107.52655630123	2154.80832420903	2207.99119545785	198.537936189875	519.513997036466	265.357975605591	307.641510085453	317.284311355362	1166.7053711828	2760.1625103698	290.185870654527
SOX6	1	55.2193862129661	28.931200056189	45.1228123901459	49.2580590748181	88.1283017202285	38.0034229739891	1	1	82.8005257933518	563.973864593097	989.262376382038	1	87.9211085307471	566.827424304185	1	2984.15977364666	371.689329803339
SOX8	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	110.551609609021	119.02175039662	1
SP100	1	1	1	1	1	1	1	1	1	1	1	1	127.462308693783	47.4193660106159	1	1	1	362.973235126775
SP140	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	306.484126134708
SPARC	1	1	1	1	1	1	1	1	1	1	1	1	184.000934426656	1019.38351601799	1	1	1	1
SPAST	1	1	42.2973234651319	27.7552847762943	22.0725291202174	1	1	45.9659153557202	1	42.5223715217723	1	47.1364159206974	182.946559518566	1	1	1	70.8063396276867	99.973332369217
SPATA2	1	1	29.651510425921	29.0516562555182	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPATA20	1	1	20.6931121084442	1	1	1	15.5017370885607	1	1	1	1	1	1	1	1	1	1	1
SPATA5	1	1	1	31.5476033856824	33.76917145618	1	26.0308725007139	1	1	42.2961724186375	37.8916690238292	1	1	1	1	1	1	135.897705867857
SPATA6	1	58.8946930835919	30.4047583525868	30.4395131241251	1	1	25.9963601419137	1	1	1	43.1479767306329	1	1	96.3293797006783	214.511168254213	266.403349691946	453.989924955379	104.718124643285
SPCS2	1	1	11.8153900325342	1	1	1	1	1	1	1	1	1	137.155315465687	1	1	1	1	1
SPCS3	1	1	35.6497542273097	23.7910958524538	19.0301727843656	1	1	1	1	1	1	1	1	1	1	1	1	1
SPEF2	43.096027083591	51.4627597265242	50.9935369692429	67.2134944388642	49.2454897276463	34.6289197499977	227.269706912155	1	60.6098533559453	1	34.9736569520352	91.7443003811078	1	1	1	1	1	1
SPEG	29.9868609408121	1	55.0435110075862	34.1899960353934	22.3860157948483	36.4413217377294	1	71.9421792425808	1	37.8270991176136	1	37.2815017873602	1	1	1	1	1	1
SPHKAP	1	32.8248816235014	62.1452236634616	1	26.9489766205035	84.1815557879615	1	1	1	227.169448060139	30.6989634452758	140.806277112722	54.7591821374331	1	1	1	1	1
SPIRE2	1	1	21.4145391837458	19.4344121071635	1	35.1274806511225	1	1	1	30.6899293252511	40.2609303558318	46.9878842388056	1	1	1	1	1	1
SPNS2	1	1	27.4678866367844	1	1	1	1	1	1	1	1	1	1	1	1	1	1	117.537233762069
SPON1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	446.448560273962	1	1	1
SPON2	28.3953980778576	1	28.6471132743925	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPOPL	1	1	1	26.7846788156208	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPP1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	437.445094530528	1	307.319891296233
SPRN	1	1	40.1164701182296	24.5595669005493	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SPRY2	1	1	56.3442090862236	35.6425517647401	1	1	13.2532695549258	1	1	1	56.862319691728	1	1	1	1	1	1	1
SPRY4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	75.0731189985889	1
SPSB3	1	1	38.1940247225867	28.7921769615094	22.0638907207565	1	1	1	1	26.5897107668837	1	1	1	1	1	1	1	1
SPTB	1	1	25.2484623194399	1	1	1	1	1	72.0784738237607	1	60.9771749598788	1	1	1	1	1	1	1
SPTBN2	53.9804319646816	31.5027490800537	37.7492856777228	36.8272839269648	26.5080046306706	37.3287515044884	1	1	1	47.1598304522601	24.2161753265124	1	61.0008647577194	1	1	1	1	1
SPTLC2	30.3649102207092	37.9028471049394	22.5165973519686	25.1224721745804	30.6163123624432	1	1	1	1	1	62.8532254416933	1	1	1	1	172.693332155755	148.698421232438	134.8079674568
SPTSSB	1	36.1725933501547	37.085136004546	50.9737825357407	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SQLE	1	1	1	1	1	1	19.2254702872448	31.8506204643376	1	31.056313701147	1	1	1	1	1	1	1	1
SQSTM1	67.4535210621826	49.5923890608526	87.5556523622929	73.365650688627	34.2772723946882	37.9021766234023	1	80.0905707376912	35.7560022504234	80.0600009969742	62.4940316776277	49.5376039779299	552.850219132301	97.0793676114875	1	1	1	1
SRBD1	1	1	1	29.9574397549791	1	1	1	1	1	33.1897789663785	1	1	1	1	1	1	1	1
SRD5A1	1	1	20.6841824551567	1	1	1	19.7828479631336	1	1	1	1	1	1	1	1	1	1	1
SREBF1	1	1	28.1628466533284	26.4847464806273	1	1	1	1	1	1	1	1	1	1	140.839629434457	163.499356687633	1	1
SRF	1	1	80.7598343623326	23.3697780007345	1	1	1	1	1	1	1	1	1	148.610054255338	1	1	1	1
SRFBP1	1	1	18.8540187984894	25.8190019868659	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SRGAP1	1	1	1	1	1	110.068450504329	1	59.6029220735595	1	77.791994717304	1	72.59570855056	140.023235761218	100.74286740535	174.453265321197	112.823091950865	97.8654696461658	471.208986738786
SRGAP2	41.6152888895076	31.1919418823613	21.7957576877834	30.0684954188861	45.3947275973069	68.4397945931335	1	69.2628881647215	56.6791754872198	71.184311444542	77.8141889650639	64.4718052098892	425.033461421676	184.789920144393	1	91.9388508085939	1	1534.5710704094
SRGAP2C	1	1	1	1	19.8419869026378	1	1	1	1	1	37.9406125114671	1	1	1	1	1	1	284.736584783593
SRGN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	124.01587419388
SRI	1	1	38.0476978070176	26.2329389550198	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SRM	1	1	35.6498279830688	1	1	1	1	41.9462553523411	1	50.2972757591254	1	1	1	1	1	1	1	1
SRP54	1	1	25.0507324587136	23.4274401306228	1	1	1	1	1	36.8805551794631	1	1	1	1	1	1	1	1
SRP72	33.1348380353457	39.0129707369939	64.9239499145999	37.5541876867078	31.7864674238593	1	1	33.318723373047	1	40.5901000302761	1	64.4287942409031	1	1	1	1	1	1
SRP9	1	1	56.2062145351917	68.030307279744	1	1	1	1	1	40.8865957870571	32.6939266064357	47.5389896174451	1	73.0976303141685	1	1	1	1
SRPRB	1	1	38.7630816103669	1	1	1	11.8616827671964	1	1	1	1	1	1	1	1	1	1	1
SRSF8	1	1	30.5268274197457	34.2028984467393	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SS18	1	1	16.4405410717423	1	1	1	34.470084154847	1	1	1	1	1	1	190.729503634932	1	1	1	1
SS18L1	27.9833840449658	1	32.5968728525913	21.9200689474459	1	1	1	43.4576751092404	1	39.9258381274227	44.7964501156142	1	1	1	1	1	1	1
SSB	29.8719352483693	30.5118704353328	63.9247928841604	44.1762115969924	51.7154734536935	35.1230922384608	1	73.0361622794429	1	69.003816675792	35.5611974719359	41.8327030818363	1	1	1	1	99.3324073520108	1
SSH1	1	1	25.097272358109	31.5757290190607	22.9977454648137	33.3307659923462	1	41.2493619389335	1	59.1061665985619	24.0021492933836	1	116.585834949895	1	1	1	1	104.544725649306
SSR2	1	1	38.7341933429309	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SSR3	1	1	25.7817413346819	1	1	1	1	1	1	1	1	1	46.1381756601023	1	1	1	1	1
SST	1	1	1	1	1	1	1	1	1	116.209238006056	1	4846.40514640826	1	1	1	1	1	1
SSU72	1	37.4256584911563	54.2393168254817	25.8567070904225	1	1	1	1	29.5002784956562	22.0889456118282	1	1	1	1	1	1	1	1
ST18	87.0680533306498	84.328916585005	109.550091366283	161.175908976307	99.7643959879754	107.874569716438	78.6574505071357	178.491395571855	104.617203429887	185.060433434537	118.295185262494	165.189938671872	604.710058032687	360.127869050299	334.781082857466	9612.17118533386	649.189016528949	1762.57704663005
ST3GAL1	30.0609341635845	1	1	1	26.2598045892481	31.3551254648418	1	1	1	50.7800996712498	1	36.7953374517949	1	1	1	1	1	1
ST3GAL6	39.2917231321606	46.1400541098306	32.8620887745552	45.583913221325	67.1574524235948	51.153261087054	44.6919271179694	1	1	1	24.4263616121481	1	1	1	1	1	138.959498169611	280.807754368026
ST5	1	1	1	29.0636682025177	1	1	1	1	1	68.5181203145131	49.5610734391493	68.0919901920588	79.8958275393706	691.273092179685	81.3224399676081	1	1	1
ST6GAL1	37.4580431933821	51.4518094162883	47.1063379592399	69.5143212783285	55.9443818084668	91.2798524846143	1	1	1	1	54.1153754312871	45.9773203748448	779.983168570693	1143.56919448595	1	1	228.871824442441	2875.26907586503
ST6GAL2	34.8828451816366	107.331094224177	60.0246557636147	112.424645865587	67.2318772686503	49.0766024603646	34.1720999673653	1	1	65.9307341374905	33.2789763378213	1	196.285710349878	1	1	1	63.9643354150086	1
ST6GALNAC3	46.5066428024519	121.238729258595	44.9523565518353	54.8285066603743	50.4932045589403	117.773568738331	1	49.397736547975	66.6404418516886	62.4671941528627	80.1924427664103	137.205212593393	507.931303201983	124.420894749142	226.458860084219	435.988523344986	85.7956008166463	1815.05803406547
ST7L	30.7379339813507	22.0482521160123	1	37.240859871555	49.9288859976096	41.8142497507755	24.1302872476686	1	1	40.8731035420689	1	1	1	1	1	99.2872402035613	1	1
ST8SIA4	1	1	1	27.9630382485309	1	1	1	1	1	36.5571979055949	67.1841930128679	1	100.46705219389	1	1	1	1	142.101684982795
STAB1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	151.86918905457
STAM	1	1	42.2533458764198	22.6845210783208	1	1	1	1	1	57.3499631605031	1	1	1	1	1	1	1	1
STAM2	1	1	14.7206547911753	31.8600109213273	29.730098414105	1	1	1	1	30.9247191839509	1	1	1	154.857299986206	1	1	1	1
STAMBP	1	1	1	24.4038135878591	1	1	1	42.6101504875896	1	1	1	1	1	1	1	1	1	1
STAMBPL1	28.548636348197	32.304356272445	68.1381372745046	71.7056949052481	43.6563895399359	51.0232706787471	1	1	1	1	1	1	389.913672945808	1	1	1	1	89.1991924672331
STARD3	1	1	1	30.2661074401513	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STARD3NL	1	1	21.2072829018758	20.0468076208408	1	1	29.3838410682821	1	1	1	40.4531049221145	1	1	109.491134046085	1	1	1	1
STARD4	1	1	32.4141880877345	34.5537387594819	22.846762449007	1	1	1	1	1	1	1	68.2092834587713	1	1	1	1	1
STARD7	46.5913341323085	15.8180454479226	82.7622113301974	42.173516282267	46.5805430276309	1	16.6731000424959	46.7093806575184	1	54.4450197052634	48.920482220633	33.2127149490565	323.56152708738	103.00594771014	1	1	1	1
STARD9	1	1	1	1	1	1	1	1	1	1	1	57.7481281460942	1	1	1	102.608650398816	1	1
STAT1	1	1	36.7334128246048	33.8744966954395	1	1	1	41.6921686303187	1	45.7540623383729	1	1	1	115.085130233843	1	1	1	1
STAT3	1	1	1	1	1	1	1	43.9540600749958	1	27.5872810488914	1	1	1	156.524060985899	1	1	1	1
STAT4	58.578074276503	52.7588176126957	73.701676858662	43.1613028790521	25.2569264065733	68.2798938266781	1	1	44.0787419649887	67.2779689011515	37.0653868053409	49.826055528155	1	1	1	1	1	1
STAT5B	1	1	27.5885154750004	29.8574193907177	1	1	1	41.9600864716664	39.721099160478	46.5171754468356	56.336999473109	71.1773354680288	130.916793605241	1	1	1	74.843711165624	98.9827113675864
STAT6	1	1	24.9887358396314	38.6147508263074	21.195278702841	1	1	1	1	1	1	1	1	1	1	1	1	1
STEAP2	31.1728437934261	39.8173732505885	36.3069477480466	1	29.8452340518345	1	1	1	1	16.1118389268236	47.3046264686248	1	1	1	1	1	1	1
STK10	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	172.430554813159
STK17A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	83.2687236198232	1	1	1
STK24	1	1	26.8810338492747	32.3197166302062	36.7864878955589	1	46.6055862007717	1	1	1	1	1	1	1	1	1	1	75.4448236071315
STK32A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	340.972677653593	1
STK32B	1	1	1	1	1	1	99.4794109994694	1	1	1	1	1	1	1	1	1	107.888375812612	129.376255999524
STK32C	24.0665344972374	17.7490399025281	43.5093707422558	24.3640879483982	31.4365479238756	1	26.9906116209713	1	1	26.0685467541382	1	1	1	1	1	1	1	1
STK33	1	1	1	1	1	1	1	1	1	1	1	1	1	1	254.042646576199	1	106.09827922877	1
STK36	1	17.3317078970469	56.4671692707393	20.38948742693	28.5398703418757	33.4876602149206	1	1	1	1	36.6702599765606	1	1	1	1	1	1	1
STK38	36.0318200190521	27.2259976018162	24.4781989196903	33.1078584739163	34.4851995001819	50.5507590113817	29.4355364337084	1	1	39.4999427239407	1	1	1	1	1	1	1	1
STK38L	1	47.8886021218524	36.1511592519128	40.7642654303802	28.4395174400362	39.9990178852674	36.996255066643	1	1	46.1073044018802	1	1	1	1	1	1	1	1
STK4	39.1117975350649	1	38.7294476442362	20.0081820467998	31.4095974923439	1	30.4504975315183	1	1	1	1	1	1	1	1	1	1	125.968247865342
STK40	1	1	26.6594270585095	20.9212654147682	1	1	25.3866868941515	1	1	1	1	1	1	1	1	1	1	1
STMN4	61.2172326598845	44.444815072436	102.36189887261	115.225945190177	45.4649573493572	64.23186793086	1	88.2450717953805	1	55.1594065667884	96.3415695608729	134.168853623854	1	1	1	252.85407290956	91.2061498679447	1
STOM	1	1	1	1	1	1	1	1	1	1	1	1	20.7338511107882	245.231252246017	1	1	1	1
STOML1	1	1	41.0309512333904	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STON2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	250.40330952981	1	1	1
STOX1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	107.855131116138	1	1	1
STS	1	1	52.5479136189592	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STT3B	1	1	28.7620551853518	24.5530405700895	28.9960799380858	1	47.9848118209713	1	1	1	1	46.3251026477735	40.1498484702336	1	1	1	1	231.353258849746
STX10	1	1	30.9889603526731	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STX18	29.6292645714218	1	22.6049624959164	23.9278891544067	1	1	1	38.5082236082891	1	41.1217272178616	34.3717530796438	1	1	1	1	1	1	1
STX1A	61.1891642601926	73.9295998108716	191.506602160767	141.65487688836	102.109169673758	70.0020096798212	46.6683519021938	1	1	1	1	38.9176830210563	145.814818279399	1	1	1	1	1
STX1B	29.5296346427197	1	60.8978798643898	53.629530690283	23.5094915940094	1	1	1	1	1	1	1	1	1	1	1	1	1
STX3	1	1	40.0771671564329	27.6383323952972	31.3582508282365	1	27.1305084329005	39.3824276803115	1	1	1	1	1	1	1	1	1	1
STX4	1	1	52.8892847543093	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
STX6	23.9058115606515	1	1	1	36.3054110124058	1	1	1	1	1	1	1	1	95.9994919078578	1	1	1	1
STXBP3	1	1	30.526771865523	1	32.7010355438705	1	1	54.5740633416295	1	1	1	1	1	1	1	160.043506308409	1	136.359996508532
STXBP4	1	1	1	1	1	1	32.9008022585386	1	1	42.8849539943808	1	1	136.358313490827	198.08460174096	1	1	54.3605304719376	1
STXBP6	95.8359505464373	1	49.2920373009121	1	1	1	1	1	1	1	73.9110561165914	264.470292878355	1	113.131636304506	102.059688350082	172.747377298495	94.5319198084943	1
STYK1	1	28.0328363629659	14.5764437156299	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUCLA2	1	1	81.3261990306459	28.396638385131	22.3185568774832	1	1	1	1	30.9049220438426	1	1	11.3934430424351	1	1	1	1	88.7616414142567
SULF1	1	1	1	1	1	125.443894880693	1	1	1	1	104.951372816161	1	1	1	1	1	1	1
SULF2	1	1	1	46.6835041975413	1	1	1	41.2766034321428	1	1	1	1	1	1	1	1	372.942827761013	1
SULT1A1	41.7745165361132	24.0205766846841	36.3077823697843	63.7574960068095	30.7348247995089	65.9948866704205	1	35.015462794423	1	58.52239343605	1	34.6712897621143	50.2599987127735	1	1	1	1	1
SUMO1	1	1	23.9259083819455	25.1283719021927	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUMO3	1	26.319177534415	61.7383895925764	39.209987028178	1	1	1	57.0691916301595	1	36.7116197725557	29.4996907259688	50.6074943690499	1	1	1	1	1	1
SUPT7L	27.9058582150694	1	31.4262260331863	26.3958048202187	20.9980606511385	1	1	1	1	31.0216535560942	1	59.4445420505581	1	1	1	1	1	1
SUPV3L1	27.9982631250293	37.6586050578945	30.4453639441888	19.5772637689774	24.7184856057132	1	29.7691162694959	1	1	30.5781671214426	1	1	1	1	1	1	1	1
SURF4	1	1	40.5102389122938	20.0288134760408	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SUSD1	1	1	18.2982877545035	37.6269870487394	22.4235011154657	30.2830574780491	1	1	1	73.4817241517785	1	1	1	1	1	1	1	1
SUSD5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	90.7750146248151	1
SV2C	1	1	1	1	1	1	1	1	1	399.748200641526	1	1	1	1	1	1	1	1
SVEP1	1	1	24.5094569281378	1	1	1	1	59.8133511085671	49.8468085309418	44.719305744156	1	1	1	1	1	249.130288423049	1	1
SVIL	1	1	1	1	1	1	1	1	1	1	1	1	213.545957052008	186.58945364566	1	1	1	1
SVIP	1	1	47.1102544420108	47.295520465597	1	1	1	1	1	1	1	1	1	1	1	160.64642559111	1	1
SYCE1	1	1	34.6406414869351	28.8380500258259	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYCP2	30.3986749716537	1	34.0429449613212	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYCP2L	1	1	1	26.0009239980441	1	1	1	1	1	1	1	1	1	1	1	1	1	1
SYF2	1	1	39.636830706695	1	1	1	1	47.9775419401319	1	1	1	1	1	1	1	1	1	1
SYK	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	493.672469672347
SYNE2	1	1	1	1	1	1	1	1	1	1	1	1	658.504623582318	980.271165000868	1	1	1	1
SYNGAP1	33.5065712529056	1	51.2105518755299	1	26.4307427885194	43.3594758822473	1	1	1	1	1	1	1	1	1	1	1	1
SYNJ2	62.6474423111403	54.5726284833351	71.9663587538907	41.0189103695969	66.5899607098322	110.480108417221	75.8707335828236	41.9370966940821	1	1	1	1	1	1	1	381.126922161284	1	108.971442999065
SYNM	43.2675779382136	1	80.1772458072121	32.8951372333314	1	1	1	1	1	1	27.9908170777628	1	1	1	1	1	1	1
SYNPO	44.3615729995539	29.1898035446888	50.7931345225405	37.5533087225876	34.8488675103396	36.8518066762035	32.9380881552316	1	1	1	1	1	1	1	1	1	1	1
SYNPO2	55.2592261332902	52.6653104912848	107.152373662953	84.4476545985713	90.8993786383977	209.331493375173	1	1	1	42.5832000413267	37.0717396477399	1	1	1	1	1	1	83.1307625673489
SYNPR	53.5435932803768	78.7630709070142	164.983424692808	75.8188331460114	79.0366622558879	106.260007554401	654.397365690598	2836.02256755035	2086.68193393966	364.085770959404	106.212016511087	2548.64371734543	344.106353828351	1	1	1	1	165.426266967957
SYT10	1	30.2890958119454	1	1	1	1	58.0456385281506	1	1	1	1	1	1	1	1	1	1	1
SYT12	32.5976083506219	16.4869907790645	55.2312121508282	43.4207337982134	22.004529055623	1	1	1	55.8509602112961	1	36.0403701860847	1	1	1	1	1	1	1
SYT17	1	1	43.3872102826562	39.4761640480992	33.7270066307522	1	1	105.6655905992	39.4454250104863	49.6107522901164	46.2639363046033	1	1	1	170.248003867224	1	180.239843335241	213.155685631349
SYT2	1	1	1	1	1	1	1	1	57.9467044577121	1	1	1	1	1	1	1	1	1
SYT3	1	1	15.5717084591628	1	1	1	1	1	52.2689714575541	21.4428282226822	1	39.3893012784349	1	1	1	1	1	1
SYT5	39.6454042014541	24.9036069795477	75.1971798841196	38.9897394730044	41.1877075648994	35.611282504592	1	1	1	61.2450955714847	1	33.1755479199657	1	1	1	1	1	1
SYT7	75.2003154008409	69.3302815631448	149.20285457354	119.150825993609	71.9692465825659	105.994382546673	74.8211809651447	1	1	1	46.62755009349	1	46.7758057226908	1	1	1	1	1
SYT9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	65.0612829055125	146.772311783152	1	1
TAC1	1	1	1	1	1	1	1	1	1	1	257.213539419554	320.199164038533	1	1	1	1	1	1
TAC3	1	1	1	1	1	1	1	1232.74893064928	296.146653631522	1	1	62.0415685366513	1	1	1	1	1	1
TACC2	1	14.9372547590442	34.157141494665	32.6612684933596	20.0149635682744	31.4295502970258	1	45.077724950256	49.56895342208	46.7774626027978	44.1563906070501	48.2685840191824	1	1	1	1	139.428911369801	1
TAF11	23.0374639073479	1	43.1384164392033	15.837126176748	1	1	1	1	1	17.9695564413054	1	1	1	281.186675702474	1	1	1	1
TAF13	1	1	34.7293685012612	28.5505507816518	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TAF1B	1	1	28.5879102549757	22.1888373481783	1	1	17.6229210427504	1	1	1	1	1	1	1	1	1	1	1
TAF2	26.8146876520468	57.6592317798525	26.4853581100879	31.222804187728	25.9986314534014	27.8316132239591	26.9229098802611	1	65.9730107289087	1	1	38.9259796739544	1	1	1	1	1	1
TAF4B	28.8786112266922	38.2299406495821	27.0734018510866	41.0543173757956	1	1	1	1	1	1	1	1	40.1498484702336	1	1	1	1	1
TAF7	1	1	88.3469242840158	38.6542277072673	33.2547423327208	1	1	37.5171596673835	37.6439186490484	33.7439505000587	44.0016218747013	1	138.340032625885	1	1	1	1	1
TAGLN2	1	1	1	1	1	1	1	1	1	1	1	1	1	96.6735027843603	1	1	1	1
TAL1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	132.51927696128
TALDO1	1	1	44.1173770800605	1	1	1	1	1	1	1	1	1	1	1	1	103.516188838705	1	1
TANC1	1	1	1	1	1	1	1	1	1	1	1	40.386882671144	37.2899977992798	205.075356102014	1	122.255957733844	114.28979403295	84.8407732480667
TAOK2	1	1	39.3429168425603	1	1	1	1	43.38859032376	1	33.383105617995	1	1	1	1	1	1	1	1
TATDN1	1	1	29.7575285928708	28.1381901053447	1	1	1	1	34.2792787345212	1	1	1	1	1	1	1	1	1
TATDN3	1	1	30.4192956382178	21.975465729971	25.8542785562881	1	1	39.7303355278822	1	37.0672984927537	63.147286236682	1	1	1	1	1	1	1
TAZ	32.7163756487846	26.5273138530279	44.8836112399542	40.5515703929664	25.1022725546338	75.4738602531526	1	27.0538273582084	36.045041021362	58.6621584383848	34.6123934865125	50.1676589840099	1	1	1	1	1	1
TBC1D1	57.0769057180296	32.4832189279996	68.7066844269744	56.2602510398072	42.6469640700228	77.5592616419498	16.8540107305359	60.2879944848767	1	33.6913027760632	47.1522488849765	1	1	1	1	1	1	136.18771653745
TBC1D10B	1	1	35.4682778561053	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBC1D12	1	1	1	1	1	1	1	27.6998703919213	1	1	27.1043950881695	1	1	1	1	157.949369577529	1	212.976457700106
TBC1D14	1	1	30.7203066578352	28.0077230492919	1	1	1	1	1	1	1	1	1	1	1	1	1	74.248653634229
TBC1D20	1	1	40.2911592114791	1	1	1	1	1	1	26.3870657795973	1	1	1	1	1	1	1	1
TBC1D30	1	1	20.8792301545727	25.8143764232047	1	1	1	37.1612511350772	1	1	1	1	1	1	1	1	1	1
TBC1D8	1	1	23.9255842945195	44.8721715006923	54.5923159400683	33.8972340845632	43.5281995710596	52.7539453975744	1	42.764110299734	1	1	1	1	1	1	1	1
TBK1	25.6416541141765	28.7316093213172	37.2155094005077	53.0796988831722	27.3886431281427	33.7521279803942	1	1	1	1	55.9560200549391	1	1	1	1	1	1	1
TBL1X	1	1	1	55.0996741595903	1	1	24.7457538879796	1	91.6974596841802	1	1	1	39.2252174978385	288.621016440082	157.258323401299	1	1	86.9552587724747
TBPL1	1	1	41.1525191619284	21.160437546962	1	1	1	1	1	1	1	1	1	1	1	1	1	1
TBX2	1	1	1	1	1	1	1	1	1	1	1	1	1	111.855071639815	1	1	1	1
TBXAS1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1063.58124833041
