NAME	Ex1	Ex3	Ex4	Ex5	Ex6	Ex8	In1	In2	In3	In4	PVALB	SST	End	Per	Ast	Oli	OPC	Mic
ERCC4	1	1	20.2716208398706	1	1	1	1	1	1	1	1	1	13.108247516253	1	1	1	1	1
ERCC5	22.2434574767552	17.8659101627077	24.0522044846088	17.9920308946837	1	26.3250916644192	1	66.9029293639906	1	36.4025965265774	1	1	1	1	1	1	1	1
ERCC6	1	1	1	1	1	41.2711577041038	1	1	1	1	1	1	1	1	1	1	1	1
ERG	1	1	1	1	1	1	1	1	1	1	1	1	284.420534120149	1	1	1	1	1
ERH	1	24.1950493136311	27.7764230330846	17.9726269918334	1	1	31.3496516891513	1	1	26.8200712034107	1	1	1	1	1	1	1	1
ERICH1	18.0629238341047	34.9989926789769	23.3152047409578	29.0747616913029	29.7260870671017	33.5383238734309	23.5432047699658	30.5431852496487	1	1	26.6971401957576	1	1	129.614605799091	1	1	1	214.130988300174
ERLIN1	1	1	1	1	1	1	1	1	1	1	1	1	222.530680933197	1	1	1	1	1
ERMN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	395.540202818976	1	1
ERMP1	1	1	16.3982147383409	25.5583226150266	1	1	1	1	37.031112673681	27.2542614082665	25.4703850827001	1	1	1	1	74.0243464313059	1	1
ERO1L	32.2215833915984	41.5113318672501	31.6349884409415	25.2840155570977	1	1	32.9378187514082	15.5431764286549	1	66.129749340113	24.1068041531882	1	1	1	1	1	1	1
ESAM	1	1	1	1	1	1	1	1	1	1	1	1	243.03160536886	85.4867352771017	1	1	1	1
ESD	1	1	16.2334337297269	1	1	1	1	1	1	20.5239283400835	1	1	138.934203074028	73.3195096856051	1	1	1	1
ESRRA	1	1	16.6785009497843	1	1	1	1	19.647485823344	1	1	24.4216871798985	1	1	1	1	1	1	1
ETF1	24.2883297492245	18.3743966397863	26.925095494498	22.6745769432695	1	1	1	29.60535203971	1	32.4046230165261	1	1	1	1	1	1	1	1
ETS1	1	1	1	1	1	1	1	1	1	1	1	1	168.842801559258	187.850127497734	1	1	1	1
ETS2	38.950276422967	74.4322809693598	57.7625522794701	42.0360408510849	1	1	1	1	1	1	25.0843167951291	1	130.922726344092	87.6329130268682	1	1	1	116.811935673182
ETV1	1	1	1	38.0245845343226	46.505346414088	1	1	1	1	77.6199400132677	1	1	1	1	1	1	61.0675957892036	1
ETV5	104.653183893848	86.6884992837738	58.7068791591232	75.6891693343174	89.0921411174255	85.5202897540995	30.4079355498957	1	37.2843873424035	29.3586005005304	36.1651803747568	52.7397183450625	1	1	1	1	96.5349112200451	184.378744272457
ETV6	60.914867079236	46.846915444119	42.150374883652	58.3628051908674	47.4042563308415	1	39.2388587657505	31.8232835626564	1	40.4865405757644	105.304208445133	80.3409552095812	175.498749071798	56.3620923405315	74.3852779407301	1	93.1733488541842	449.473799429928
EVI1	1	1	1	1	1	1	1	39.4864514700152	1	1	1	1	1405.5856586384	107.866277503112	1	1	1	1
EVI5L	1	1	22.381662629939	12.6582274789406	1	1	25.085711137533	23.1186031239013	1	24.4186682384907	1	1	1	1	1	1	51.5413742097411	1
EXD2	20.8432605853431	22.5361643628227	19.869230266031	19.2882757993689	1	27.1981559322024	1	1	1	1	1	1	1	1	1	1	1	1
EXD3	27.4177818508462	17.7498178595294	27.3297181167222	27.7888802142642	1	1	32.4916756246135	22.6556869027573	44.985215418237	29.020474110575	29.8388425217438	25.3400770085123	40.1647008582044	1	1	1	1	1
EXOC3	24.4215946620877	25.4458179184158	27.6092505499887	20.6975453556815	1	24.3127566947276	1	1	1	16.8622948229408	23.1621347888118	1	1	1	1	1	1	1
EXOG	28.9912282838526	23.8593097219189	32.3900676127577	1	1	1	37.3641333431703	28.6055616403407	32.7812957648395	20.1329764707084	24.6673966444737	1	239.088561658795	1	1	1	1	1
EXOSC1	1	1	17.8230136089977	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
EXOSC10	33.3829858095486	33.9604318839475	29.5867010255374	30.9191217253733	29.8432982644288	22.3098512215849	35.0086052080972	16.1689217983743	45.1554504103626	68.5087561533923	28.3493059897475	55.1337635582218	1	1	1	1	155.275323854203	1
EXOSC9	1	1	18.008087676652	27.9504685162554	1	17.5263883433224	1	1	1	1	1	1	1	1	1	1	1	1
EXPH5	36.0359176710821	1	1	1	1	38.8119893492815	1	1	31.3977175497535	1	1	1	119.043147697765	1	1	1	1	1
EXTL1	30.0542083478319	26.929056068963	49.9697235866028	25.4568951409678	43.1116925826242	37.709317279185	1	1	1	1	1	1	1	1	1	1	1	1
EXTL2	1	70.504210993163	62.810275773708	27.324375166965	27.1376051923744	1	1	20.2217118055374	1	35.0253764607455	45.3872616531306	1	1	1	1	1	1	1
EYA1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	144.977430172882	1	1	1
EYA2	1	1	1	1	1	1	1	1	1	1	1	1	63.7269756426622	1	210.476749257853	1	1	1
EYA4	1	20.7247065504673	1	1	1	1	53.2727993087466	11.6882435028688	1	448.547186091713	1	63.7645827942121	1	1	1	1	1	1
F3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	260.20784910087	1	1	1
FA2H	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	456.354145027208	99.2173376911165	67.919161659105
FAAH	19.763468669831	15.0095691128713	24.5797233372625	17.158250869776	1	16.8475394016694	1	1	1	1	1	1	1	1	1	1	1	1
FADS1	1	1	1	1	1	1	1	22.1226414259127	1	1	1	1	1	1	1	1	1	1
FADS2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	118.006475768871	1	1	1
FADS3	27.7908237733469	1	1	24.4540022158797	1	1	1	16.7925611055861	1	18.7951434698466	1	1	1	1	1	1	1	1
FAF2	29.4265257718103	35.849840350087	24.5380159930264	23.8423934756964	1	1	31.7881238146416	1	24.1924128040513	32.1070019042273	32.7268042403581	31.4793233102261	1	1	1	1	1	192.486681616542
FAH	1	1	1	1	1	1	1	53.0839649600101	1	1	1	1	1	1	1	1	1	1
FAHD2A	20.3437756567827	1	19.0060154550077	1	1	1	1	1	1	30.0551094838233	1	1	1	1	1	1	1	1
FAHD2B	19.5055672355317	16.8869876362871	20.5408991957441	1	1	1	1	34.476815240976	1	37.6328945780963	22.502122434353	1	1	1	1	1	1	1
FAM100B	1	1	16.9086407077513	20.4439994502728	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM101A	27.4681233055369	1	15.2418874518728	25.352706095711	24.7848739864233	1	21.9180845147002	1	1	26.0108920298455	18.9918526187866	27.961947498894	1	1	1	1	1	1
FAM102A	1	1	18.381420491571	1	1	1	1	26.1213816322386	1	1	1	1	1	1	1	123.704770671092	1	1
FAM102B	27.0180878984058	41.6678371660959	49.6512091379329	28.2649700619273	36.662924133135	59.2629047786873	33.6838471452223	51.5071048311106	1	39.5611400462753	22.4891824439108	30.1411173870514	1	1	1	1	1	195.652238139666
FAM104A	1	1	1	1	1	1	1	21.2195382744049	1	1	1	1	1	1	1	1	1	1
FAM105A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	85.4614788204224
FAM107A	1	1	1	1	1	1	23.041752905665	1	1	1	1	1	249.014369085385	1	164.561238411883	1	1	1
FAM107B	1	1	1	1	1	1	1	1	1	1	1	1	1	64.430051852071	1	330.681436059288	1	1
FAM108B1	1	19.6666143144506	23.2866036331754	25.5501538430798	1	1	1	1	1	24.3839325099651	1	1	47.3009200354062	1	1	101.672393077468	1	1
FAM108C1	1	1	20.7354716183873	1	1	1	1	1	1	17.4577232092407	1	1	1	1	1	1	1	1
FAM110B	20.670313272319	47.4627765042509	21.4249385163971	17.4481900370041	1	58.7465307629813	37.2463669837128	9.44806574140141	26.3302013536532	136.187053794906	62.9824333818283	110.283405294714	1	67.4881002036952	1	1	143.646355337607	1
FAM111A	1	1	1	1	1	1	1	1	1	1	1	1	27.0062754254739	1	1	1	1	1
FAM113A	1	1	19.0070626711421	1	1	1	1	1	1	24.1849686540607	1	1	1	1	1	1	1	1
FAM113B	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	120.572481830032
FAM114A1	1	1	1	1	1	1	1	1	1	1	1	1	54.7045174174182	1	1	1	1	1
FAM116B	27.760915887327	27.2372523198888	20.495391292773	20.5467902804065	28.8618217007217	16.3515306805293	1	50.0715815132012	1	20.7444440366331	1	1	1	1	1	1	1	1
FAM119A	1	23.2656966896481	18.0523111125843	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM120C	1	1	21.0107903107388	1	1	1	1	12.4778754069245	1	1	1	1	1	1	1	1	1	1
FAM122B	1	1	19.4894137323898	17.1834124417697	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM123A	1	1	20.252243786864	1	1	1	1	1	1	1	1	1	1	1	1	149.217334883349	1	1
FAM124A	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	148.376133492028	1	1
FAM125B	32.5791829076652	38.5071126657646	29.0549351152737	40.8646703489395	35.4775538351018	1	34.1494862040221	14.7407640166025	34.499318666696	17.7905533687158	31.883560772908	51.2632699189941	58.3570206328239	1	83.8014783477573	252.015010009888	54.0249852965616	91.5868544419431
FAM126A	1	1	1	1	1	20.6594628134055	28.4475717748733	25.7740654193192	1	1	1	1	1	52.9566218482891	1	131.969411445914	1	1
FAM128B	23.7140636018285	39.9131228812887	36.0720067586257	30.7801989296089	1	45.4108929394734	37.2523478850519	16.4813880765209	1	62.7900721871969	33.6628279902479	28.8196615552327	1	1	1	1	1	1
FAM131B	23.0284068906375	29.9452327605236	40.4548880462558	44.0194066884829	1	27.7493386699941	1	1	1	1	1	1	1	1	1	1	1	1
FAM133A	28.2130989854903	1	18.583104694167	1	1	60.1662592780045	48.2433071001607	1	47.1732259360789	1	1	1	1	1	1	1	1	1
FAM134B	34.4731134082318	73.8526533306371	76.8263602053435	91.9578405924346	65.4757067105385	168.338459564635	56.3714625154303	60.4433570345634	61.2103594412101	74.114841515233	81.9667909498042	75.900878738089	250.78237730723	1	1	261.54080788315	1	1
FAM135B	70.3943544700202	64.2322002240403	37.234768187023	97.9838867771306	97.9105927163268	1	75.0345413310088	44.5484123032078	101.566948957183	116.967013281838	154.219669180854	232.93232402716	73.277245231375	66.8994067394223	63.6106469458165	1	70.68264198726	1
FAM13C	27.070834248955	38.6083972543774	76.890525398353	55.961552557874	28.1415655261602	24.6584583661294	36.6338446729595	76.2469901833021	1	68.0539854976317	37.7583862076389	22.8222921674074	105.963548216699	152.249632097731	1	351.422261396578	77.4097531061115	65.852401513448
FAM149A	1	1	1	1	1	1	1	39.2901011522659	1	21.023220666812	1	1	1	1	1	1	1	225.163373177165
FAM149B1	1	19.680960910426	22.8467898115915	19.8326514040492	1	1	23.4009469880851	33.1998640900709	1	13.7550789670942	28.5814185644964	1	1	1	1	1	1	1
FAM153A	56.9264084794152	39.5579601914677	29.0738597878429	31.7202597939967	28.7745783520853	24.1562284827032	20.4876419015298	1	1	43.7606249640963	15.7168798196726	25.9515700212579	1	1	1	1	1	1
FAM153B	191.439236662154	125.812561703657	105.702679458498	115.102289322109	141.007653025016	110.520898162569	73.9327551333291	36.8290844990699	67.8017564014102	45.6895664007506	39.6395095399483	106.039977282642	60.7221944289121	1	1	1	1	1
FAM154B	22.9710171196902	1	18.2057630323707	18.0291469193892	1	1	1	1	1	22.9905542350377	1	1	1	1	1	1	1	1
FAM158A	1	1	1	1	1	1	1	43.514025744914	1	1	1	1	1	1	1	1	1	1
FAM160B1	1	1	1	1	1	1	1	1	1	18.9385184047284	1	1	1	1	1	1	1	1
FAM161A	1	1	21.5582408105892	1	1	1	1	31.3331977051022	1	40.5821516905401	1	1	1	1	1	1	1	1
FAM162B	1	1	17.3268193545704	1	1	1	1	35.7915241557401	1	1	1	1	1	165.678518183484	1	1	1	1
FAM163A	28.9217342660008	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM174A	1	29.0959165671458	21.4505180123181	17.9857202542723	1	1	24.8988579025072	1	1	52.5876120995027	26.0899736359294	1	1	1	1	1	1	1
FAM174B	1	1	27.8373936526376	1	1	1	28.45558394264	28.1455347690467	1	20.1158729358911	1	1	1	1	1	1	1	1
FAM175B	1	1	17.7630078445514	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM178B	1	1	19.3724921926911	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM182B	1	1	1	1	1	1	1	10.740640446638	1	1	1	1	1	1	1	1	1	1
FAM184A	41.5789714009059	47.6980484840486	41.5653401051512	42.4337267039338	34.4620759770558	99.1900323826741	63.1027184514063	97.0579622986803	34.8044283083999	27.949859171738	59.26965251572	51.5980178125142	1	1	488.885921024973	1	113.624119803325	80.0264742022042
FAM184B	1	1	1	1	1	1	1	1	1	1	24.5504015282563	41.9474787371354	1	1	1	1	99.4968049407718	1
FAM196A	1	1	1	1	1	1	29.3186770377609	1	1	1	1	1	1	1	1	1	1	1
FAM19A4	1	1	1	1	1	1	1	1	1	1	42.4262922366275	1	1	1	1	1	1	1
FAM200B	21.1118233794245	27.4234855804586	24.7195390032664	21.1582613504113	23.4554368537319	1	23.2239493433953	1	1	26.1360469928054	23.728661539547	1	1	1	1	1	1	1
FAM20C	1	26.601350567186	17.7854404768396	21.4993734903706	1	1	1	52.7324853500825	1	34.1465487575162	41.4109413021755	25.5589759611867	1	1	1	1	1	1
FAM21C	22.9747968460371	23.3218832595299	28.256941146294	1	1	1	16.8835905289485	1	1	37.2274274475064	22.7688916457078	1	1	1	1	1	1	1
FAM32A	1	21.3688671101467	23.2442986325343	19.3977566693749	1	26.1341817791806	1	27.2500031697904	1	30.626710569184	1	1	1	1	1	1	1	1
FAM33A	1	1	1	1	1	1	31.22945264548	19.6576144363416	1	21.576846011241	1	1	1	1	1	1	1	1
FAM36A	1	25.7441234335699	33.3425830779898	18.6921712766371	1	1	27.7941519872764	15.3752102875879	1	28.4638959369359	41.9048377456258	33.5167223594754	1	1	65.231621660648	1	1	1
FAM38B	1	1	1	1	1	1	1	1	1	1	23.1647654513537	72.5352853624555	45.0602466027735	1	1	327.283692405814	1	1
FAM3A	1	1	1	1	1	1	1	1	37.9927605870038	30.1527738665761	1	1	1	1	1	1	1	1
FAM3C	26.4557927255006	53.1822909089296	27.0550997375557	62.9035234182678	34.0014092660873	1	43.0728999366009	23.2445369855369	1	18.2205995531366	45.3535430700336	1	1	1	1	1	1	1
FAM40B	16.4463996271682	20.8861310619092	1	1	1	1	1	1	1	1	18.9053372046602	1	1	1	1	1	1	1
FAM43A	1	1	1	1	1	1	1	1	1	1	1	1	173.40995726076	1	1	1	1	1
FAM53C	1	1	24.6997587027037	47.7528910466848	1	1	25.9743678015387	1	1	18.4131371116517	1	1	1	1	1	1	1	1
FAM57B	1	18.6047014937708	17.8849846662743	22.8120502466213	1	1	22.5368043654747	30.2262144096585	30.1656944816931	24.9117789206611	19.9962903611901	1	1	1	1	1	1	1
FAM59B	1	1	1	1	1	1	1	26.9265910897674	1	1	1	1	1	1	1	1	1	1
FAM5C	211.771268301426	596.394647280793	440.051606527328	543.675239938833	263.123940564687	145.572661916759	111.899904388681	98.7050858749661	123.818886453542	103.788098439525	116.254166035795	246.917020157813	224.070703710171	222.432941575566	367.524139078239	123.735688728064	1354.13062632303	184.565658440704
FAM65B	1	1	1	1	1	1	80.1219583119391	125.654612339597	86.4361158033357	103.290945737162	1	109.844707997701	1	1	1	1	1	1
FAM73B	18.071030950274	1	24.6039090561932	1	1	57.0991439871801	1	61.3638382452866	1	16.1683826713007	22.1085786627192	26.4413558825146	1	1	1	1	1	1
FAM78B	41.5372782716253	43.3742309787171	56.2173969695207	31.5163905338891	23.5920044777171	25.4324652669119	54.8239613816109	1	29.4524836725144	51.8978067280319	69.1271315166847	29.9456497423323	1	1	1	1	1	1
FAM82A1	32.7056978513876	24.9949465137842	20.3420412782908	16.9966168076885	1	1	1	1	1	1	26.545895654723	1	1	1	1	1	1	1
FAM82A2	19.3321138160256	22.5384853960466	30.9736271145017	27.6888674880598	1	1	1	45.2573047424252	1	27.3898391413031	25.5704301675369	29.8592222285468	1	1	1	1	1	1
FAM84A	46.1414608017693	42.5364371441074	22.3994380119172	1	1	1	1	1	1	1	1	39.1439111037046	72.9301674396849	1	1	1	1	1
FAM89A	1	1	1	1	1	1	1	1	1	1	1	1	80.9297504887797	1	1	1	1	1
FAM8A1	1	1	1	19.8131655156231	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FAM91A1	1	1	17.5320659842565	1	1	1	1	1	1	1	1	1	111.886895952973	1	1	1	1	1
FAM92A1	27.8529797966971	19.5896906019101	24.3903425383242	25.0512857614569	24.0037684578996	1	36.316407651521	40.0506479731907	1	24.8030574682754	17.1024786811071	1	1	1	1	1	1	1
FAM96B	1	27.6946343068109	30.5700556701877	1	1	38.0088867894419	32.3410083505094	1	1	1	1	1	1	1	1	1	1	1
FAM98A	1	1	1	17.9753671700795	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FANCC	1	20.1059835136413	19.6358137527003	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FANCL	42.721206397502	24.6740078517818	27.9565508994744	37.4477226895358	49.9563478124626	21.2708069851617	19.1333570112615	24.3997943878678	1	24.9792928994747	1	35.2682509202609	1	122.115732727509	1	100.477680464596	1	1
FAP	1	1	1	1	1	39.4425740196376	1	1	1	1	1	1	1	1	1	1	1	1
FARP2	18.954972263474	30.5712263897205	36.7425994098947	34.8173166457556	57.1403271517426	25.579483590658	29.926016078273	140.733242112626	51.3863964563209	44.7912413219577	30.9879911330303	32.8198405012398	1	142.818756276897	1	110.26449500566	224.509124244806	86.6347982437151
FARSA	17.8193036752065	36.4492398551802	27.8877998686198	27.3083249776476	1	1	1	1	1	19.6279079298208	21.9555025228244	1	1	1	1	1	1	1
FARSB	26.4673273997939	31.1573326662187	26.9254040998249	27.3429308891405	35.8519150740952	18.8001384829106	29.033917410221	1	19.1868773558979	21.6262041502455	31.2092278559999	30.5244550433469	1	1	1	1	1	1
FASTK	19.1581198473482	22.722105316819	26.3200371365046	22.8100704432466	1	1	30.8851596458536	1	1	21.7319269980816	26.0058251444049	26.3431490707046	1	1	1	1	1	1
FASTKD3	1	1	1	1	1	1	1	25.6208383842449	1	1	1	1	1	1	1	1	1	1
FAT1	1	1	1	1	1	1	1	1	1	85.2213686743506	1	1	1	1	74.7270081538555	1	1	1
FAT4	1	1	1	1	1	1	38.3747062274358	1	47.811868070984	1	1	1	1	1	1	1	1	1
FBLN1	1	1	1	1	1	1	1	1	1	1	1	1	1	61.7664989092137	1	1	1	1
FBLN7	58.8596567440357	37.6644263320539	50.0345966297162	1	1	1	35.5210377384607	14.7344369844634	1	15.9385942794821	75.0701108781375	31.4367714782477	1	1	1	1	1	1
FBRSL1	1	1	19.9009876811835	1	1	1	1	34.8451666080599	1	18.3463936674427	1	1	1	1	1	1	1	1
FBXL18	1	1	16.3191421114739	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
FBXL7	26.3816083903118	23.2608458585217	22.8195775347318	31.8410231078611	1	1	69.3308621275693	53.6968479274896	1	955.199241536225	1	35.0751220110212	134.922417104354	344.359117898254	1369.11238711589	731.633119700815	273.521408196973	138.010423313008
FBXO18	25.0482716009048	15.6136559828175	23.7068041552393	16.0087765178395	32.3871123314667	18.5739119961892	1	52.904041553075	1	19.4100317193523	20.3486942772215	1	1	1	1	1	1	1
FBXO2	1	17.7774674476176	23.1078177664633	1	1	20.4176672362745	1	1	1	1	1	1	1	1	1	1	1	1
FBXO27	20.4982979848648	23.7512406522478	22.276875645923	1	1	1	27.9177295844003	19.4388074848911	38.8023017684162	1	15.582857586819	1	1	1	1	1	1	1
FBXO32	72.4122256108705	51.9449523020688	90.4152027039337	52.9226424886572	47.7786083940495	53.1430348587277	1	24.2810968673686	1	1	31.8870371586187	1	1	1	1	98.0821278365443	1	1
FBXO38	19.8775541509778	28.031316662161	21.4292978862581	1	34.1330051681614	1	1	1	1	25.3693983637856	18.2499975453206	1	73.2786385768451	1	1	1	1	1
FBXO7	1	1	15.7409829066702	1	1	1	1	1	1	16.9158497902393	1	1	1	1	1	81.6842059369531	1	1
FBXW2	19.3916608628977	22.2186733191031	29.6294820592016	34.7350615592108	1	35.2799016810404	1	28.8928986551251	1	22.2147821395288	1	1	1	1	1	1	1	1
FBXW4	19.0267069904735	29.8099010881879	24.8547064780834	14.4544444446618	1	1	24.4081239557163	13.669445836244	1	20.5659809867636	28.5119847859323	25.5736974878811	1	75.6421848607223	1	1	1	74.1158203903984
FBXW8	1	1	19.5451501165499	1	1	13.4555426781205	1	1	1	1	1	1	1	1	1	1	1	1
FCF1	1	1	1	1	1	1	1	11.1499969195877	1	1	1	1	1	71.6248509152479	1	1	1	1
FCGBP	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	139.518401355008
FCGRT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	76.0992981069509
FCHO1	1	20.8342052100124	1	1	1	1	1	1	1	1	1	1	80.1112443435112	1	1	88.8110979707695	1	1
FDPS	17.6548297845929	25.3890553851425	18.7976853830812	25.4447693194438	1	37.8878157736046	18.3693015720283	33.7694872991893	1	46.6931017461055	1	1	67.1677548120374	1	1	1	1	1
FERMT1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	224.239015865278	1
FEZ1	45.5052235175833	80.636219720168	97.1720285198036	49.6959879165298	54.7324877676452	51.599112847382	94.0871064381548	52.9810009778133	83.9331697695229	67.781994714574	58.1291095431698	62.1036796175632	1	91.3552634835053	107.282682087531	292.243870233482	66.7439256594675	1
FGD2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	249.868410743502
FGD4	1	22.3341375825547	1	23.0845787605041	33.5631412018578	1	50.1807213491582	25.1361491838852	36.3401490749663	55.1393367077306	51.2060302072531	32.4669837406857	325.441030243365	63.0611688827815	236.150547493922	1	1	539.860613128404
FGD5	1	1	1	1	1	1	15.6826340806741	49.3229942157181	1	1	1	1	17.2784351617513	1	1	1	1	1
FGD6	1	34.2120984046979	31.0251145619229	30.4929282808202	1	1	1	30.4081885224047	1	1	36.8632718174395	1	74.6211129994283	1	105.879253228799	1	1	1
FGF1	1	1	1	1	1	1	1	16.2300051867496	1	1	1	1	1	165.18730602844	101.085025368228	146.56933931105	1	1
FGF13	101.251678120419	122.251931209131	138.819535671399	49.5634710783173	53.1498603349298	45.4655322780386	148.966951338511	29.9456254401357	43.0930606245666	4791.10172176992	210.194940061604	114.16122342147	122.869009595372	79.4232295665156	1	1	1	133.614136352198
FGF2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	67.4762860864426	1	1	1
FGF9	20.6047477700823	28.0957248360635	26.3757604702414	30.1573796049614	1	1	1	20.4024865605258	1	46.3925848646344	51.4595037629726	23.239686841449	1	1	1	1	1	1
FGFR1	1	1	1	25.0887301523846	64.9894111468328	1	1	17.5542213584853	1	1	36.4130412745735	1	75.9047963322636	1	73.5963188642657	1	281.12971993033	1
FGFR2	1	1	1	1	1	1	1	27.644177162053	1	1	1	1	62.638595229008	1	364.189126547262	464.587745619719	1	80.342805974264
FGFR3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1379.60703418033	1	116.42596035531	1
FGGY	1	1	16.4186503485986	1	1	1	26.3286701531166	37.2138629211909	27.9070127791175	30.4115067139033	24.5907434959451	36.1392964408994	175.079463882406	1	120.463395647006	1	68.5198315070174	1
FHIT	114.481682245746	168.709475216739	215.203619389514	180.222271188913	179.587884861966	137.837766017438	85.7433764506816	106.164087635193	185.664916435305	201.439525370737	410.222448009634	245.011472157352	2073.49940780256	155.673672139221	1134.11105981204	1088.80091475818	1729.13140062184	1651.68600887087
FHL2	31.0751483576261	21.8933004732957	33.2253782125775	17.4239321854293	1	24.9918029612056	1	1	1	1	1	1	1	1	1	1	1	1
FHL5	1	1	1	1	1	1	1	1	1	1	1	1	1	69.0437607064162	1	1	1	1
FIBP	1	1	1	16.6498535358995	1	1	1	8.0571992156024	1	1	1	1	1	1	1	1	1	1
FIG4	25.0700560711644	29.1700234034271	36.3771998727015	29.507370230722	1	25.7823259688172	39.3438651837694	1	1	24.3533135703324	1	1	1	1	1	1	1	1
FIGN	1	23.0325137977354	25.8638101554055	45.7194947640184	19.6302976645298	33.8922629671266	108.516585638182	1	59.3010748629856	28.1944151809991	1	1	1	1	126.283002257573	112.561299332656	132.711240443901	1
FILIP1	1	1	1	1	35.7554093922938	1	1	1	1	1	1	1	1	1	1	1	1	1
